src,dst,w
2532,44,1.0
2532,429,1.0
2532,1198,1.0
2532,1327,1.0
2532,48,1.0
2532,433,1.0
2532,1202,1.0
2532,1331,1.0
2532,996,1.0
2532,1765,1.0
2532,1894,1.0
2532,615,1.0
2532,1000,1.0
2532,1769,1.0
2532,1898,1.0
2532,619,1.0
2532,1004,1.0
2532,1773,1.0
2532,1902,1.0
2532,623,1.0
2532,1008,1.0
2532,1777,1.0
2532,1906,1.0
2532,627,1.0
2532,3108,1.0
2532,3493,1.0
2532,2214,1.0
2532,2343,1.0
2532,3112,1.0
2532,3497,1.0
2532,2218,1.0
2532,2347,1.0
2532,3116,1.0
2532,3501,1.0
2532,2222,1.0
2532,2351,1.0
2532,3120,1.0
2532,3505,1.0
2532,2226,1.0
2532,2355,1.0
2532,4068,1.0
2532,2789,1.0
2532,2918,1.0
2532,3687,1.0
2532,4072,1.0
2532,2793,1.0
2532,2922,1.0
2532,3691,1.0
2532,4076,1.0
2532,2797,1.0
2532,2926,1.0
2532,3695,1.0
2532,4080,1.0
2532,2801,1.0
2532,2930,1.0
2532,3699,1.0
2533,421,1.0
2533,1190,1.0
2533,1319,1.0
2533,40,1.0
2533,425,1.0
2533,1194,1.0
2533,1323,1.0
2533,44,1.0
2533,429,1.0
2533,1198,1.0
2533,1327,1.0
2533,48,1.0
2533,433,1.0
2533,1202,1.0
2533,1331,1.0
2533,52,1.0
2533,741,1.0
2533,870,1.0
2533,1639,1.0
2533,2024,1.0
2533,745,1.0
2533,874,1.0
2533,1643,1.0
2533,2028,1.0
2533,749,1.0
2533,878,1.0
2533,1647,1.0
2533,2032,1.0
2533,753,1.0
2533,882,1.0
2533,1651,1.0
2533,2036,1.0
2533,3493,1.0
2533,2214,1.0
2533,2343,1.0
2533,3112,1.0
2533,3497,1.0
2533,2218,1.0
2533,2347,1.0
2533,3116,1.0
2533,3501,1.0
2533,2222,1.0
2533,2351,1.0
2533,3120,1.0
2533,3505,1.0
2533,2226,1.0
2533,2355,1.0
2533,3124,1.0
2533,3813,1.0
2533,3942,1.0
2533,2663,1.0
2533,3048,1.0
2533,3817,1.0
2533,3946,1.0
2533,2667,1.0
2533,3052,1.0
2533,3821,1.0
2533,3950,1.0
2533,2671,1.0
2533,3056,1.0
2533,3825,1.0
2533,3954,1.0
2533,2675,1.0
2533,3060,1.0
2534,1190,1.0
2534,1319,1.0
2534,40,1.0
2534,425,1.0
2534,1194,1.0
2534,1323,1.0
2534,44,1.0
2534,429,1.0
2534,1198,1.0
2534,1327,1.0
2534,48,1.0
2534,433,1.0
2534,1202,1.0
2534,1331,1.0
2534,52,1.0
2534,437,1.0
2534,1894,1.0
2534,615,1.0
2534,1000,1.0
2534,1769,1.0
2534,1898,1.0
2534,619,1.0
2534,1004,1.0
2534,1773,1.0
2534,1902,1.0
2534,623,1.0
2534,1008,1.0
2534,1777,1.0
2534,1906,1.0
2534,627,1.0
2534,1012,1.0
2534,1781,1.0
2534,2214,1.0
2534,2343,1.0
2534,3112,1.0
2534,3497,1.0
2534,2218,1.0
2534,2347,1.0
2534,3116,1.0
2534,3501,1.0
2534,2222,1.0
2534,2351,1.0
2534,3120,1.0
2534,3505,1.0
2534,2226,1.0
2534,2355,1.0
2534,3124,1.0
2534,3509,1.0
2534,2918,1.0
2534,3687,1.0
2534,4072,1.0
2534,2793,1.0
2534,2922,1.0
2534,3691,1.0
2534,4076,1.0
2534,2797,1.0
2534,2926,1.0
2534,3695,1.0
2534,4080,1.0
2534,2801,1.0
2534,2930,1.0
2534,3699,1.0
2534,4084,1.0
2534,2805,1.0
2535,1319,1.0
2535,40,1.0
2535,425,1.0
2535,1194,1.0
2535,1323,1.0
2535,44,1.0
2535,429,1.0
2535,1198,1.0
2535,1327,1.0
2535,48,1.0
2535,433,1.0
2535,1202,1.0
2535,1331,1.0
2535,52,1.0
2535,437,1.0
2535,1206,1.0
2535,1639,1.0
2535,2024,1.0
2535,745,1.0
2535,874,1.0
2535,1643,1.0
2535,2028,1.0
2535,749,1.0
2535,878,1.0
2535,1647,1.0
2535,2032,1.0
2535,753,1.0
2535,882,1.0
2535,1651,1.0
2535,2036,1.0
2535,757,1.0
2535,886,1.0
2535,2343,1.0
2535,3112,1.0
2535,3497,1.0
2535,2218,1.0
2535,2347,1.0
2535,3116,1.0
2535,3501,1.0
2535,2222,1.0
2535,2351,1.0
2535,3120,1.0
2535,3505,1.0
2535,2226,1.0
2535,2355,1.0
2535,3124,1.0
2535,3509,1.0
2535,2230,1.0
2535,2663,1.0
2535,3048,1.0
2535,3817,1.0
2535,3946,1.0
2535,2667,1.0
2535,3052,1.0
2535,3821,1.0
2535,3950,1.0
2535,2671,1.0
2535,3056,1.0
2535,3825,1.0
2535,3954,1.0
2535,2675,1.0
2535,3060,1.0
2535,3829,1.0
2535,3958,1.0
2536,40,1.0
2536,425,1.0
2536,1194,1.0
2536,1323,1.0
2536,44,1.0
2536,429,1.0
2536,1198,1.0
2536,1327,1.0
2536,48,1.0
2536,433,1.0
2536,1202,1.0
2536,1331,1.0
2536,52,1.0
2536,437,1.0
2536,1206,1.0
2536,1335,1.0
2536,1000,1.0
2536,1769,1.0
2536,1898,1.0
2536,619,1.0
2536,1004,1.0
2536,1773,1.0
2536,1902,1.0
2536,623,1.0
2536,1008,1.0
2536,1777,1.0
2536,1906,1.0
2536,627,1.0
2536,1012,1.0
2536,1781,1.0
2536,1910,1.0
2536,631,1.0
2536,3112,1.0
2536,3497,1.0
2536,2218,1.0
2536,2347,1.0
2536,3116,1.0
2536,3501,1.0
2536,2222,1.0
2536,2351,1.0
2536,3120,1.0
2536,3505,1.0
2536,2226,1.0
2536,2355,1.0
2536,3124,1.0
2536,3509,1.0
2536,2230,1.0
2536,2359,1.0
2536,4072,1.0
2536,2793,1.0
2536,2922,1.0
2536,3691,1.0
2536,4076,1.0
2536,2797,1.0
2536,2926,1.0
2536,3695,1.0
2536,4080,1.0
2536,2801,1.0
2536,2930,1.0
2536,3699,1.0
2536,4084,1.0
2536,2805,1.0
2536,2934,1.0
2536,3703,1.0
2537,425,1.0
2537,1194,1.0
2537,1323,1.0
2537,44,1.0
2537,429,1.0
2537,1198,1.0
2537,1327,1.0
2537,48,1.0
2537,433,1.0
2537,1202,1.0
2537,1331,1.0
2537,52,1.0
2537,437,1.0
2537,1206,1.0
2537,1335,1.0
2537,56,1.0
2537,745,1.0
2537,874,1.0
2537,1643,1.0
2537,2028,1.0
2537,749,1.0
2537,878,1.0
2537,1647,1.0
2537,2032,1.0
2537,753,1.0
2537,882,1.0
2537,1651,1.0
2537,2036,1.0
2537,757,1.0
2537,886,1.0
2537,1655,1.0
2537,2040,1.0
2537,3497,1.0
2537,2218,1.0
2537,2347,1.0
2537,3116,1.0
2537,3501,1.0
2537,2222,1.0
2537,2351,1.0
2537,3120,1.0
2537,3505,1.0
2537,2226,1.0
2537,2355,1.0
2537,3124,1.0
2537,3509,1.0
2537,2230,1.0
2537,2359,1.0
2537,3128,1.0
2537,3817,1.0
2537,3946,1.0
2537,2667,1.0
2537,3052,1.0
2537,3821,1.0
2537,3950,1.0
2537,2671,1.0
2537,3056,1.0
2537,3825,1.0
2537,3954,1.0
2537,2675,1.0
2537,3060,1.0
2537,3829,1.0
2537,3958,1.0
2537,2679,1.0
2537,3064,1.0
2538,1194,1.0
2538,1323,1.0
2538,44,1.0
2538,429,1.0
2538,1198,1.0
2538,1327,1.0
2538,48,1.0
2538,433,1.0
2538,1202,1.0
2538,1331,1.0
2538,52,1.0
2538,437,1.0
2538,1206,1.0
2538,1335,1.0
2538,56,1.0
2538,441,1.0
2538,1898,1.0
2538,619,1.0
2538,1004,1.0
2538,1773,1.0
2538,1902,1.0
2538,623,1.0
2538,1008,1.0
2538,1777,1.0
2538,1906,1.0
2538,627,1.0
2538,1012,1.0
2538,1781,1.0
2538,1910,1.0
2538,631,1.0
2538,1016,1.0
2538,1785,1.0
2538,2218,1.0
2538,2347,1.0
2538,3116,1.0
2538,3501,1.0
2538,2222,1.0
2538,2351,1.0
2538,3120,1.0
2538,3505,1.0
2538,2226,1.0
2538,2355,1.0
2538,3124,1.0
2538,3509,1.0
2538,2230,1.0
2538,2359,1.0
2538,3128,1.0
2538,3513,1.0
2538,2922,1.0
2538,3691,1.0
2538,4076,1.0
2538,2797,1.0
2538,2926,1.0
2538,3695,1.0
2538,4080,1.0
2538,2801,1.0
2538,2930,1.0
2538,3699,1.0
2538,4084,1.0
2538,2805,1.0
2538,2934,1.0
2538,3703,1.0
2538,4088,1.0
2538,2809,1.0
2539,1323,1.0
2539,44,1.0
2539,429,1.0
2539,1198,1.0
2539,1327,1.0
2539,48,1.0
2539,433,1.0
2539,1202,1.0
2539,1331,1.0
2539,52,1.0
2539,437,1.0
2539,1206,1.0
2539,1335,1.0
2539,56,1.0
2539,441,1.0
2539,1210,1.0
2539,1643,1.0
2539,2028,1.0
2539,749,1.0
2539,878,1.0
2539,1647,1.0
2539,2032,1.0
2539,753,1.0
2539,882,1.0
2539,1651,1.0
2539,2036,1.0
2539,757,1.0
2539,886,1.0
2539,1655,1.0
2539,2040,1.0
2539,761,1.0
2539,890,1.0
2539,2347,1.0
2539,3116,1.0
2539,3501,1.0
2539,2222,1.0
2539,2351,1.0
2539,3120,1.0
2539,3505,1.0
2539,2226,1.0
2539,2355,1.0
2539,3124,1.0
2539,3509,1.0
2539,2230,1.0
2539,2359,1.0
2539,3128,1.0
2539,3513,1.0
2539,2234,1.0
2539,2667,1.0
2539,3052,1.0
2539,3821,1.0
2539,3950,1.0
2539,2671,1.0
2539,3056,1.0
2539,3825,1.0
2539,3954,1.0
2539,2675,1.0
2539,3060,1.0
2539,3829,1.0
2539,3958,1.0
2539,2679,1.0
2539,3064,1.0
2539,3833,1.0
2539,3962,1.0
2540,44,1.0
2540,429,1.0
2540,1198,1.0
2540,1327,1.0
2540,48,1.0
2540,433,1.0
2540,1202,1.0
2540,1331,1.0
2540,52,1.0
2540,437,1.0
2540,1206,1.0
2540,1335,1.0
2540,56,1.0
2540,441,1.0
2540,1210,1.0
2540,1339,1.0
2540,1004,1.0
2540,1773,1.0
2540,1902,1.0
2540,623,1.0
2540,1008,1.0
2540,1777,1.0
2540,1906,1.0
2540,627,1.0
2540,1012,1.0
2540,1781,1.0
2540,1910,1.0
2540,631,1.0
2540,1016,1.0
2540,1785,1.0
2540,1914,1.0
2540,635,1.0
2540,3116,1.0
2540,3501,1.0
2540,2222,1.0
2540,2351,1.0
2540,3120,1.0
2540,3505,1.0
2540,2226,1.0
2540,2355,1.0
2540,3124,1.0
2540,3509,1.0
2540,2230,1.0
2540,2359,1.0
2540,3128,1.0
2540,3513,1.0
2540,2234,1.0
2540,2363,1.0
2540,4076,1.0
2540,2797,1.0
2540,2926,1.0
2540,3695,1.0
2540,4080,1.0
2540,2801,1.0
2540,2930,1.0
2540,3699,1.0
2540,4084,1.0
2540,2805,1.0
2540,2934,1.0
2540,3703,1.0
2540,4088,1.0
2540,2809,1.0
2540,2938,1.0
2540,3707,1.0
2541,429,1.0
2541,1198,1.0
2541,1327,1.0
2541,48,1.0
2541,433,1.0
2541,1202,1.0
2541,1331,1.0
2541,52,1.0
2541,437,1.0
2541,1206,1.0
2541,1335,1.0
2541,56,1.0
2541,441,1.0
2541,1210,1.0
2541,1339,1.0
2541,60,1.0
2541,749,1.0
2541,878,1.0
2541,1647,1.0
2541,2032,1.0
2541,753,1.0
2541,882,1.0
2541,1651,1.0
2541,2036,1.0
2541,757,1.0
2541,886,1.0
2541,1655,1.0
2541,2040,1.0
2541,761,1.0
2541,890,1.0
2541,1659,1.0
2541,2044,1.0
2541,3501,1.0
2541,2222,1.0
2541,2351,1.0
2541,3120,1.0
2541,3505,1.0
2541,2226,1.0
2541,2355,1.0
2541,3124,1.0
2541,3509,1.0
2541,2230,1.0
2541,2359,1.0
2541,3128,1.0
2541,3513,1.0
2541,2234,1.0
2541,2363,1.0
2541,3132,1.0
2541,3821,1.0
2541,3950,1.0
2541,2671,1.0
2541,3056,1.0
2541,3825,1.0
2541,3954,1.0
2541,2675,1.0
2541,3060,1.0
2541,3829,1.0
2541,3958,1.0
2541,2679,1.0
2541,3064,1.0
2541,3833,1.0
2541,3962,1.0
2541,2683,1.0
2541,3068,1.0
2542,1198,1.0
2542,1327,1.0
2542,48,1.0
2542,433,1.0
2542,1202,1.0
2542,1331,1.0
2542,52,1.0
2542,437,1.0
2542,1206,1.0
2542,1335,1.0
2542,56,1.0
2542,441,1.0
2542,1210,1.0
2542,1339,1.0
2542,60,1.0
2542,445,1.0
2542,1902,1.0
2542,623,1.0
2542,1008,1.0
2542,1777,1.0
2542,1906,1.0
2542,627,1.0
2542,1012,1.0
2542,1781,1.0
2542,1910,1.0
2542,631,1.0
2542,1016,1.0
2542,1785,1.0
2542,1914,1.0
2542,635,1.0
2542,1020,1.0
2542,1789,1.0
2542,2222,1.0
2542,2351,1.0
2542,3120,1.0
2542,3505,1.0
2542,2226,1.0
2542,2355,1.0
2542,3124,1.0
2542,3509,1.0
2542,2230,1.0
2542,2359,1.0
2542,3128,1.0
2542,3513,1.0
2542,2234,1.0
2542,2363,1.0
2542,3132,1.0
2542,3517,1.0
2542,2926,1.0
2542,3695,1.0
2542,4080,1.0
2542,2801,1.0
2542,2930,1.0
2542,3699,1.0
2542,4084,1.0
2542,2805,1.0
2542,2934,1.0
2542,3703,1.0
2542,4088,1.0
2542,2809,1.0
2542,2938,1.0
2542,3707,1.0
2542,4092,1.0
2542,2813,1.0
2543,1327,1.0
2543,48,1.0
2543,433,1.0
2543,1202,1.0
2543,1331,1.0
2543,52,1.0
2543,437,1.0
2543,1206,1.0
2543,1335,1.0
2543,56,1.0
2543,441,1.0
2543,1210,1.0
2543,1339,1.0
2543,60,1.0
2543,445,1.0
2543,1214,1.0
2543,1647,1.0
2543,2032,1.0
2543,753,1.0
2543,882,1.0
2543,1651,1.0
2543,2036,1.0
2543,757,1.0
2543,886,1.0
2543,1655,1.0
2543,2040,1.0
2543,761,1.0
2543,890,1.0
2543,1659,1.0
2543,2044,1.0
2543,765,1.0
2543,894,1.0
2543,2351,1.0
2543,3120,1.0
2543,3505,1.0
2543,2226,1.0
2543,2355,1.0
2543,3124,1.0
2543,3509,1.0
2543,2230,1.0
2543,2359,1.0
2543,3128,1.0
2543,3513,1.0
2543,2234,1.0
2543,2363,1.0
2543,3132,1.0
2543,3517,1.0
2543,2238,1.0
2543,2671,1.0
2543,3056,1.0
2543,3825,1.0
2543,3954,1.0
2543,2675,1.0
2543,3060,1.0
2543,3829,1.0
2543,3958,1.0
2543,2679,1.0
2543,3064,1.0
2543,3833,1.0
2543,3962,1.0
2543,2683,1.0
2543,3068,1.0
2543,3837,1.0
2543,3966,1.0
2544,48,1.0
2544,433,1.0
2544,1202,1.0
2544,1331,1.0
2544,52,1.0
2544,437,1.0
2544,1206,1.0
2544,1335,1.0
2544,56,1.0
2544,441,1.0
2544,1210,1.0
2544,1339,1.0
2544,60,1.0
2544,445,1.0
2544,1214,1.0
2544,1343,1.0
2544,1008,1.0
2544,1777,1.0
2544,1906,1.0
2544,627,1.0
2544,1012,1.0
2544,1781,1.0
2544,1910,1.0
2544,631,1.0
2544,1016,1.0
2544,1785,1.0
2544,1914,1.0
2544,635,1.0
2544,1020,1.0
2544,1789,1.0
2544,1918,1.0
2544,639,1.0
2544,3120,1.0
2544,3505,1.0
2544,2226,1.0
2544,2355,1.0
2544,3124,1.0
2544,3509,1.0
2544,2230,1.0
2544,2359,1.0
2544,3128,1.0
2544,3513,1.0
2544,2234,1.0
2544,2363,1.0
2544,3132,1.0
2544,3517,1.0
2544,2238,1.0
2544,2367,1.0
2544,4080,1.0
2544,2801,1.0
2544,2930,1.0
2544,3699,1.0
2544,4084,1.0
2544,2805,1.0
2544,2934,1.0
2544,3703,1.0
2544,4088,1.0
2544,2809,1.0
2544,2938,1.0
2544,3707,1.0
2544,4092,1.0
2544,2813,1.0
2544,2942,1.0
2544,3711,1.0
2545,433,1.0
2545,1202,1.0
2545,1331,1.0
2545,52,1.0
2545,437,1.0
2545,1206,1.0
2545,1335,1.0
2545,56,1.0
2545,441,1.0
2545,1210,1.0
2545,1339,1.0
2545,60,1.0
2545,445,1.0
2545,1214,1.0
2545,1343,1.0
2545,0,1.0
2545,753,1.0
2545,882,1.0
2545,1651,1.0
2545,2036,1.0
2545,757,1.0
2545,886,1.0
2545,1655,1.0
2545,2040,1.0
2545,761,1.0
2545,890,1.0
2545,1659,1.0
2545,2044,1.0
2545,765,1.0
2545,894,1.0
2545,1663,1.0
2545,1984,1.0
2545,3505,1.0
2545,2226,1.0
2545,2355,1.0
2545,3124,1.0
2545,3509,1.0
2545,2230,1.0
2545,2359,1.0
2545,3128,1.0
2545,3513,1.0
2545,2234,1.0
2545,2363,1.0
2545,3132,1.0
2545,3517,1.0
2545,2238,1.0
2545,2367,1.0
2545,3072,1.0
2545,3825,1.0
2545,3954,1.0
2545,2675,1.0
2545,3060,1.0
2545,3829,1.0
2545,3958,1.0
2545,2679,1.0
2545,3064,1.0
2545,3833,1.0
2545,3962,1.0
2545,2683,1.0
2545,3068,1.0
2545,3837,1.0
2545,3966,1.0
2545,2687,1.0
2545,3008,1.0
2546,1202,1.0
2546,1331,1.0
2546,52,1.0
2546,437,1.0
2546,1206,1.0
2546,1335,1.0
2546,56,1.0
2546,441,1.0
2546,1210,1.0
2546,1339,1.0
2546,60,1.0
2546,445,1.0
2546,1214,1.0
2546,1343,1.0
2546,0,1.0
2546,385,1.0
2546,1906,1.0
2546,627,1.0
2546,1012,1.0
2546,1781,1.0
2546,1910,1.0
2546,631,1.0
2546,1016,1.0
2546,1785,1.0
2546,1914,1.0
2546,635,1.0
2546,1020,1.0
2546,1789,1.0
2546,1918,1.0
2546,639,1.0
2546,960,1.0
2546,1729,1.0
2546,2226,1.0
2546,2355,1.0
2546,3124,1.0
2546,3509,1.0
2546,2230,1.0
2546,2359,1.0
2546,3128,1.0
2546,3513,1.0
2546,2234,1.0
2546,2363,1.0
2546,3132,1.0
2546,3517,1.0
2546,2238,1.0
2546,2367,1.0
2546,3072,1.0
2546,3457,1.0
2546,2930,1.0
2546,3699,1.0
2546,4084,1.0
2546,2805,1.0
2546,2934,1.0
2546,3703,1.0
2546,4088,1.0
2546,2809,1.0
2546,2938,1.0
2546,3707,1.0
2546,4092,1.0
2546,2813,1.0
2546,2942,1.0
2546,3711,1.0
2546,4032,1.0
2546,2753,1.0
2547,1331,1.0
2547,52,1.0
2547,437,1.0
2547,1206,1.0
2547,1335,1.0
2547,56,1.0
2547,441,1.0
2547,1210,1.0
2547,1339,1.0
2547,60,1.0
2547,445,1.0
2547,1214,1.0
2547,1343,1.0
2547,0,1.0
2547,385,1.0
2547,1154,1.0
2547,1651,1.0
2547,2036,1.0
2547,757,1.0
2547,886,1.0
2547,1655,1.0
2547,2040,1.0
2547,761,1.0
2547,890,1.0
2547,1659,1.0
2547,2044,1.0
2547,765,1.0
2547,894,1.0
2547,1663,1.0
2547,1984,1.0
2547,705,1.0
2547,834,1.0
2547,2355,1.0
2547,3124,1.0
2547,3509,1.0
2547,2230,1.0
2547,2359,1.0
2547,3128,1.0
2547,3513,1.0
2547,2234,1.0
2547,2363,1.0
2547,3132,1.0
2547,3517,1.0
2547,2238,1.0
2547,2367,1.0
2547,3072,1.0
2547,3457,1.0
2547,2178,1.0
2547,2675,1.0
2547,3060,1.0
2547,3829,1.0
2547,3958,1.0
2547,2679,1.0
2547,3064,1.0
2547,3833,1.0
2547,3962,1.0
2547,2683,1.0
2547,3068,1.0
2547,3837,1.0
2547,3966,1.0
2547,2687,1.0
2547,3008,1.0
2547,3777,1.0
2547,3906,1.0
2548,52,1.0
2548,437,1.0
2548,1206,1.0
2548,1335,1.0
2548,56,1.0
2548,441,1.0
2548,1210,1.0
2548,1339,1.0
2548,60,1.0
2548,445,1.0
2548,1214,1.0
2548,1343,1.0
2548,0,1.0
2548,385,1.0
2548,1154,1.0
2548,1283,1.0
2548,1012,1.0
2548,1781,1.0
2548,1910,1.0
2548,631,1.0
2548,1016,1.0
2548,1785,1.0
2548,1914,1.0
2548,635,1.0
2548,1020,1.0
2548,1789,1.0
2548,1918,1.0
2548,639,1.0
2548,960,1.0
2548,1729,1.0
2548,1858,1.0
2548,579,1.0
2548,3124,1.0
2548,3509,1.0
2548,2230,1.0
2548,2359,1.0
2548,3128,1.0
2548,3513,1.0
2548,2234,1.0
2548,2363,1.0
2548,3132,1.0
2548,3517,1.0
2548,2238,1.0
2548,2367,1.0
2548,3072,1.0
2548,3457,1.0
2548,2178,1.0
2548,2307,1.0
2548,4084,1.0
2548,2805,1.0
2548,2934,1.0
2548,3703,1.0
2548,4088,1.0
2548,2809,1.0
2548,2938,1.0
2548,3707,1.0
2548,4092,1.0
2548,2813,1.0
2548,2942,1.0
2548,3711,1.0
2548,4032,1.0
2548,2753,1.0
2548,2882,1.0
2548,3651,1.0
2549,437,1.0
2549,1206,1.0
2549,1335,1.0
2549,56,1.0
2549,441,1.0
2549,1210,1.0
2549,1339,1.0
2549,60,1.0
2549,445,1.0
2549,1214,1.0
2549,1343,1.0
2549,0,1.0
2549,385,1.0
2549,1154,1.0
2549,1283,1.0
2549,4,1.0
2549,757,1.0
2549,886,1.0
2549,1655,1.0
2549,2040,1.0
2549,761,1.0
2549,890,1.0
2549,1659,1.0
2549,2044,1.0
2549,765,1.0
2549,894,1.0
2549,1663,1.0
2549,1984,1.0
2549,705,1.0
2549,834,1.0
2549,1603,1.0
2549,1988,1.0
2549,3509,1.0
2549,2230,1.0
2549,2359,1.0
2549,3128,1.0
2549,3513,1.0
2549,2234,1.0
2549,2363,1.0
2549,3132,1.0
2549,3517,1.0
2549,2238,1.0
2549,2367,1.0
2549,3072,1.0
2549,3457,1.0
2549,2178,1.0
2549,2307,1.0
2549,3076,1.0
2549,3829,1.0
2549,3958,1.0
2549,2679,1.0
2549,3064,1.0
2549,3833,1.0
2549,3962,1.0
2549,2683,1.0
2549,3068,1.0
2549,3837,1.0
2549,3966,1.0
2549,2687,1.0
2549,3008,1.0
2549,3777,1.0
2549,3906,1.0
2549,2627,1.0
2549,3012,1.0
2550,1206,1.0
2550,1335,1.0
2550,56,1.0
2550,441,1.0
2550,1210,1.0
2550,1339,1.0
2550,60,1.0
2550,445,1.0
2550,1214,1.0
2550,1343,1.0
2550,0,1.0
2550,385,1.0
2550,1154,1.0
2550,1283,1.0
2550,4,1.0
2550,389,1.0
2550,1910,1.0
2550,631,1.0
2550,1016,1.0
2550,1785,1.0
2550,1914,1.0
2550,635,1.0
2550,1020,1.0
2550,1789,1.0
2550,1918,1.0
2550,639,1.0
2550,960,1.0
2550,1729,1.0
2550,1858,1.0
2550,579,1.0
2550,964,1.0
2550,1733,1.0
2550,2230,1.0
2550,2359,1.0
2550,3128,1.0
2550,3513,1.0
2550,2234,1.0
2550,2363,1.0
2550,3132,1.0
2550,3517,1.0
2550,2238,1.0
2550,2367,1.0
2550,3072,1.0
2550,3457,1.0
2550,2178,1.0
2550,2307,1.0
2550,3076,1.0
2550,3461,1.0
2550,2934,1.0
2550,3703,1.0
2550,4088,1.0
2550,2809,1.0
2550,2938,1.0
2550,3707,1.0
2550,4092,1.0
2550,2813,1.0
2550,2942,1.0
2550,3711,1.0
2550,4032,1.0
2550,2753,1.0
2550,2882,1.0
2550,3651,1.0
2550,4036,1.0
2550,2757,1.0
2551,1335,1.0
2551,56,1.0
2551,441,1.0
2551,1210,1.0
2551,1339,1.0
2551,60,1.0
2551,445,1.0
2551,1214,1.0
2551,1343,1.0
2551,0,1.0
2551,385,1.0
2551,1154,1.0
2551,1283,1.0
2551,4,1.0
2551,389,1.0
2551,1158,1.0
2551,1655,1.0
2551,2040,1.0
2551,761,1.0
2551,890,1.0
2551,1659,1.0
2551,2044,1.0
2551,765,1.0
2551,894,1.0
2551,1663,1.0
2551,1984,1.0
2551,705,1.0
2551,834,1.0
2551,1603,1.0
2551,1988,1.0
2551,709,1.0
2551,838,1.0
2551,2359,1.0
2551,3128,1.0
2551,3513,1.0
2551,2234,1.0
2551,2363,1.0
2551,3132,1.0
2551,3517,1.0
2551,2238,1.0
2551,2367,1.0
2551,3072,1.0
2551,3457,1.0
2551,2178,1.0
2551,2307,1.0
2551,3076,1.0
2551,3461,1.0
2551,2182,1.0
2551,2679,1.0
2551,3064,1.0
2551,3833,1.0
2551,3962,1.0
2551,2683,1.0
2551,3068,1.0
2551,3837,1.0
2551,3966,1.0
2551,2687,1.0
2551,3008,1.0
2551,3777,1.0
2551,3906,1.0
2551,2627,1.0
2551,3012,1.0
2551,3781,1.0
2551,3910,1.0
2552,56,1.0
2552,441,1.0
2552,1210,1.0
2552,1339,1.0
2552,60,1.0
2552,445,1.0
2552,1214,1.0
2552,1343,1.0
2552,0,1.0
2552,385,1.0
2552,1154,1.0
2552,1283,1.0
2552,4,1.0
2552,389,1.0
2552,1158,1.0
2552,1287,1.0
2552,1016,1.0
2552,1785,1.0
2552,1914,1.0
2552,635,1.0
2552,1020,1.0
2552,1789,1.0
2552,1918,1.0
2552,639,1.0
2552,960,1.0
2552,1729,1.0
2552,1858,1.0
2552,579,1.0
2552,964,1.0
2552,1733,1.0
2552,1862,1.0
2552,583,1.0
2552,3128,1.0
2552,3513,1.0
2552,2234,1.0
2552,2363,1.0
2552,3132,1.0
2552,3517,1.0
2552,2238,1.0
2552,2367,1.0
2552,3072,1.0
2552,3457,1.0
2552,2178,1.0
2552,2307,1.0
2552,3076,1.0
2552,3461,1.0
2552,2182,1.0
2552,2311,1.0
2552,4088,1.0
2552,2809,1.0
2552,2938,1.0
2552,3707,1.0
2552,4092,1.0
2552,2813,1.0
2552,2942,1.0
2552,3711,1.0
2552,4032,1.0
2552,2753,1.0
2552,2882,1.0
2552,3651,1.0
2552,4036,1.0
2552,2757,1.0
2552,2886,1.0
2552,3655,1.0
2553,441,1.0
2553,1210,1.0
2553,1339,1.0
2553,60,1.0
2553,445,1.0
2553,1214,1.0
2553,1343,1.0
2553,0,1.0
2553,385,1.0
2553,1154,1.0
2553,1283,1.0
2553,4,1.0
2553,389,1.0
2553,1158,1.0
2553,1287,1.0
2553,8,1.0
2553,761,1.0
2553,890,1.0
2553,1659,1.0
2553,2044,1.0
2553,765,1.0
2553,894,1.0
2553,1663,1.0
2553,1984,1.0
2553,705,1.0
2553,834,1.0
2553,1603,1.0
2553,1988,1.0
2553,709,1.0
2553,838,1.0
2553,1607,1.0
2553,1992,1.0
2553,3513,1.0
2553,2234,1.0
2553,2363,1.0
2553,3132,1.0
2553,3517,1.0
2553,2238,1.0
2553,2367,1.0
2553,3072,1.0
2553,3457,1.0
2553,2178,1.0
2553,2307,1.0
2553,3076,1.0
2553,3461,1.0
2553,2182,1.0
2553,2311,1.0
2553,3080,1.0
2553,3833,1.0
2553,3962,1.0
2553,2683,1.0
2553,3068,1.0
2553,3837,1.0
2553,3966,1.0
2553,2687,1.0
2553,3008,1.0
2553,3777,1.0
2553,3906,1.0
2553,2627,1.0
2553,3012,1.0
2553,3781,1.0
2553,3910,1.0
2553,2631,1.0
2553,3016,1.0
2554,1210,1.0
2554,1339,1.0
2554,60,1.0
2554,445,1.0
2554,1214,1.0
2554,1343,1.0
2554,0,1.0
2554,385,1.0
2554,1154,1.0
2554,1283,1.0
2554,4,1.0
2554,389,1.0
2554,1158,1.0
2554,1287,1.0
2554,8,1.0
2554,393,1.0
2554,1914,1.0
2554,635,1.0
2554,1020,1.0
2554,1789,1.0
2554,1918,1.0
2554,639,1.0
2554,960,1.0
2554,1729,1.0
2554,1858,1.0
2554,579,1.0
2554,964,1.0
2554,1733,1.0
2554,1862,1.0
2554,583,1.0
2554,968,1.0
